Date,Price,Open,High,Low,Vol.,Change %
11/13/18,93900,93400.0,94800.0,93100.0,438.31K,-2.80%
11/14/18,90200,92000.0,93500.0,89000.0,807.75K,-3.94%
11/15/18,90400,91900.0,93000.0,90100.0,612.63K,0.22%
11/16/18,95000,92500.0,95000.0,91300.0,580.71K,5.09%
11/19/18,96400,95000.0,97000.0,95000.0,516.05K,1.47%
11/20/18,96100,95800.0,96900.0,95100.0,513.46K,-0.31%
11/21/18,93900,94000.0,94500.0,93200.0,734.35K,-2.29%
11/22/18,93200,93900.0,95400.0,93000.0,295.80K,-0.75%
11/23/18,92500,93000.0,93600.0,92100.0,292.67K,-0.75%
11/26/18,90800,90600.0,91700.0,90200.0,668.59K,-1.84%
11/27/18,90600,91800.0,92400.0,90300.0,529.98K,-0.22%
11/28/18,91500,90600.0,92500.0,90500.0,563.26K,0.99%
11/29/18,90100,92200.0,92200.0,89100.0,908.96K,-1.53%
11/30/18,90800,90200.0,91200.0,89700.0,437.56K,0.78%
12/3/18,97000,94000.0,97000.0,93200.0,1.36M,6.83%
12/4/18,96500,97000.0,97500.0,95500.0,850.85K,-0.52%
12/5/18,96100,95500.0,96500.0,94500.0,576.19K,-0.41%
12/6/18,95100,95500.0,96900.0,94200.0,831.27K,-1.04%
12/7/18,96300,95000.0,96800.0,95000.0,936.13K,1.26%
12/10/18,97700,96500.0,99000.0,96200.0,1.02M,1.45%
12/11/18,96100,97000.0,97300.0,96000.0,613.81K,-1.64%
12/12/18,97000,96100.0,97600.0,96100.0,466.03K,0.94%
12/13/18,97100,97000.0,98400.0,96800.0,464.54K,0.10%
12/14/18,95800,97300.0,98000.0,95500.0,584.18K,-1.34%
12/17/18,93000,95800.0,95800.0,93000.0,805.87K,-2.92%
12/18/18,93500,91000.0,93500.0,90800.0,818.85K,0.54%
12/19/18,92000,93500.0,93500.0,90500.0,802.83K,-1.60%
12/20/18,93500,91600.0,93500.0,91600.0,303.24K,1.63%
12/21/18,91700,92000.0,92400.0,91000.0,208.95K,-1.93%
12/24/18,89000,91100.0,91300.0,89000.0,718.38K,-2.94%
12/25/18,85800,84500.0,86500.0,83500.0,758.57K,-3.60%
12/26/18,83000,85800.0,86400.0,82400.0,684.77K,-3.26%
12/27/18,86500,87000.0,87700.0,85800.0,555.70K,4.22%
12/28/18,86600,86500.0,87100.0,85200.0,351.01K,0.12%
1/2/19,86800,86100.0,86900.0,86100.0,417.52K,0.23%
1/3/19,84700,86500.0,87000.0,84000.0,404.48K,-2.42%
1/4/19,84500,83800.0,85500.0,82400.0,336.55K,-0.24%
1/7/19,86300,86500.0,87300.0,85500.0,255.84K,2.13%
1/8/19,88300,86300.0,88700.0,86300.0,600.27K,2.32%
1/9/19,89900,89700.0,90400.0,89000.0,515.50K,1.81%
1/10/19,91300,90900.0,92200.0,90500.0,685.58K,1.56%
1/11/19,91000,91400.0,91700.0,90100.0,338.40K,-0.33%
1/14/19,89500,90800.0,90800.0,89000.0,370.32K,-1.65%
1/15/19,90300,89500.0,90500.0,89500.0,368.38K,0.89%
1/16/19,90600,91400.0,91400.0,90300.0,198.78K,0.33%
1/17/19,89000,91000.0,91000.0,89000.0,178.68K,-1.77%
1/18/19,89000,89500.0,89800.0,88700.0,227.34K,0.00%
1/21/19,90500,90800.0,91100.0,89500.0,257.61K,1.69%
1/22/19,89700,90800.0,90900.0,89700.0,220.97K,-0.88%
1/23/19,90000,89600.0,90500.0,89100.0,227.61K,0.33%
1/24/19,89800,90100.0,91300.0,89800.0,332.18K,-0.22%
1/25/19,89500,89400.0,90300.0,89300.0,325.28K,-0.33%
1/28/19,89500,90100.0,90200.0,89200.0,189.38K,0.00%
1/29/19,87900,88600.0,89000.0,87500.0,309.89K,-1.79%
1/30/19,88000,88000.0,89000.0,88000.0,216.19K,0.11%
1/31/19,87800,89400.0,89400.0,87800.0,327.02K,-0.23%
2/1/19,88000,88300.0,88800.0,88000.0,329.36K,0.23%
2/11/19,90500,88400.0,90500.0,87800.0,513.26K,2.84%
2/12/19,91000,90200.0,92000.0,90000.0,623.51K,0.55%
2/13/19,93000,91800.0,93600.0,91600.0,571.68K,2.20%
2/14/19,92500,93100.0,93700.0,92300.0,475.45K,-0.54%
2/15/19,94000,92800.0,94300.0,92500.0,916.91K,1.62%
2/18/19,97200,95500.0,97400.0,95000.0,971.85K,3.40%
2/19/19,96000,97200.0,97900.0,95500.0,784.00K,-1.23%
2/20/19,96000,96000.0,96300.0,95100.0,533.12K,0.00%
2/21/19,97200,96000.0,97500.0,95700.0,1.21M,1.25%
2/22/19,99300,96600.0,99800.0,96100.0,876.61K,2.16%
2/25/19,99200,100500.0,101000.0,99000.0,587.60K,-0.10%
2/26/19,97900,98500.0,98900.0,97000.0,919.96K,-1.31%
2/27/19,98500,98200.0,99200.0,97700.0,475.59K,0.61%
2/28/19,98200,99000.0,100800.0,98000.0,1.01M,-0.30%
3/1/19,100000,99500.0,100000.0,98400.0,549.80K,1.83%
3/4/19,100986,99222.0,100986.0,99222.0,1.06M,0.99%
3/5/19,101967,99516.0,102947.0,99222.0,878.61K,0.97%
3/6/19,101967,101084.0,101967.0,99516.0,607.48K,0.00%
3/7/19,100986,102457.0,103437.0,100986.0,636.88K,-0.96%
3/8/19,99025,100104.0,100692.0,98731.0,717.54K,-1.94%
3/11/19,98241,99025.0,99123.0,96967.0,497.40K,-0.79%
3/12/19,99908,100006.0,100006.0,98241.0,528.03K,1.70%
3/13/19,99614,100986.0,101379.0,99025.0,452.73K,-0.29%
3/14/19,100300,100496.0,101182.0,99614.0,746.30K,0.69%
3/15/19,101600,102000.0,102100.0,101000.0,624.45K,1.30%
3/18/19,104000,101900.0,104500.0,101900.0,824.96K,2.36%
3/19/19,103500,104900.0,105000.0,102500.0,754.59K,-0.48%
3/20/19,102200,103000.0,103000.0,101100.0,592.69K,-1.26%
3/21/19,99000,103500.0,103500.0,99000.0,689.69K,-3.13%
