Date,Price,Open,High,Low,Vol.,Change %
03/02/2023,7620,"7,750.00","7,760.00","7,620.00",4.13M,-1.04%
03/01/2023,7700,"7,500.00","7,700.00","7,360.00",6.56M,3.36%
02/28/2023,7450,"7,500.00","7,640.00","7,430.00",4.64M,0.68%
02/27/2023,7400,"7,650.00","7,680.00","7,400.00",8.31M,-5.01%
02/24/2023,7790,"7,800.00","7,930.00","7,760.00",5.42M,-1.64%
02/23/2023,7920,"7,850.00","7,920.00","7,600.00",11.34M,0.89%
02/22/2023,7850,"8,010.00","8,140.00","7,850.00",12.98M,-4.27%
02/21/2023,8200,"8,400.00","8,410.00","8,200.00",9.41M,-1.20%
02/20/2023,8300,"7,960.00","8,300.00","7,950.00",10.77M,4.27%
02/17/2023,7960,"8,050.00","8,140.00","7,950.00",6.67M,-0.50%
02/16/2023,8000,"8,060.00","8,080.00","7,900.00",6.20M,0.25%
02/15/2023,7980,"7,750.00","8,150.00","7,720.00",10.44M,4.31%
02/14/2023,7650,"7,720.00","7,790.00","7,600.00",7.33M,-0.39%
02/13/2023,7680,"8,000.00","8,100.00","7,680.00",24.58M,-6.91%
02/10/2023,8250,"8,530.00","8,590.00","8,250.00",9.19M,-3.28%
02/09/2023,8530,"8,500.00","8,660.00","8,500.00",4.97M,-0.23%
02/08/2023,8550,"8,610.00","8,770.00","8,330.00",10.57M,-0.58%
02/07/2023,8600,"8,840.00","8,920.00","8,600.00",12.11M,-1.49%
02/06/2023,8730,"8,620.00","8,850.00","8,510.00",10.30M,1.39%
02/03/2023,8610,"8,560.00","8,700.00","8,500.00",9.41M,0.70%
02/02/2023,8550,"9,000.00","9,000.00","8,530.00",21.85M,-4.04%
02/01/2023,8910,"9,600.00","9,640.00","8,900.00",19.48M,-6.41%
01/31/2023,9520,"9,410.00","9,520.00","9,220.00",16.47M,1.17%
01/30/2023,9410,"9,580.00","9,650.00","9,410.00",14.31M,-2.08%
01/27/2023,9610,"9,800.00","9,830.00","9,600.00",12.21M,-0.21%
01/19/2023,9630,"9,700.00","9,800.00","9,560.00",16.21M,2.12%
01/18/2023,9430,"9,120.00","9,600.00","9,120.00",22.99M,3.97%
01/17/2023,9070,"9,000.00","9,100.00","8,960.00",9.38M,1.34%
01/16/2023,8950,"9,200.00","9,210.00","8,920.00",15.45M,-2.08%
01/13/2023,9140,"9,400.00","9,450.00","9,140.00",12.12M,-1.72%
01/12/2023,9300,"9,480.00","9,570.00","9,250.00",13.09M,-1.06%
01/11/2023,9400,"9,180.00","9,550.00","9,110.00",17.76M,3.18%
01/10/2023,9110,"9,020.00","9,270.00","8,900.00",12.83M,0.11%
01/09/2023,9100,"9,410.00","9,450.00","9,100.00",12.26M,-2.67%
01/06/2023,9350,"9,400.00","9,520.00","9,110.00",15.85M,0.00%
01/05/2023,9350,"9,100.00","9,390.00","9,080.00",14.41M,3.66%
01/04/2023,9020,"9,500.00","9,580.00","9,020.00",24.04M,-4.95%
01/03/2023,9490,"9,110.00","9,700.00","9,010.00",23.83M,3.60%
12/30/2022,9160,"9,000.00","9,250.00","8,800.00",14.44M,2.92%
12/29/2022,8900,"8,550.00","8,950.00","8,520.00",13.04M,3.49%
12/28/2022,8600,"8,740.00","8,980.00","8,580.00",13.91M,0.12%
12/27/2022,8590,"8,080.00","8,590.00","8,000.00",17.93M,6.97%
12/26/2022,8030,"8,640.00","8,680.00","8,030.00",17.15M,-6.84%
12/23/2022,8620,"8,900.00","8,950.00","8,620.00",9.62M,-3.15%
12/22/2022,8900,"9,190.00","9,290.00","8,750.00",15.24M,-0.11%
12/21/2022,8910,"8,470.00","8,910.00","7,900.00",27.03M,6.96%
12/20/2022,8330,"8,850.00","9,050.00","8,330.00",32.07M,-6.93%
12/19/2022,8950,"9,200.00","9,440.00","8,950.00",17.08M,-3.24%
12/16/2022,9250,"9,000.00","9,290.00","8,930.00",14.23M,1.31%
12/15/2022,9130,"9,220.00","9,400.00","9,050.00",9.41M,-1.30%
12/14/2022,9250,"9,550.00","9,590.00","9,250.00",11.88M,-1.60%
12/13/2022,9400,"9,020.00","9,400.00","8,630.00",22.10M,4.33%
12/12/2022,9010,"9,600.00","9,930.00","9,010.00",19.99M,-4.25%
12/09/2022,9410,"9,400.00","9,750.00","9,250.00",13.75M,2.28%
12/08/2022,9200,"9,500.00","9,700.00","9,060.00",20.26M,0.22%
12/07/2022,9180,"9,800.00","10,150.00","9,100.00",27.94M,-3.57%
12/06/2022,9520,"8,700.00","9,520.00","8,600.00",37.70M,6.97%
12/05/2022,8900,"9,380.00","9,400.00","8,850.00",21.03M,-2.31%
12/02/2022,9110,"8,710.00","9,110.00","8,410.00",21.03M,3.41%
12/01/2022,8810,"9,250.00","9,500.00","8,570.00",22.61M,-2.65%
11/30/2022,9050,"8,990.00","9,400.00","8,650.00",17.98M,1.46%
11/29/2022,8920,"8,710.00","9,150.00","8,510.00",23.40M,-0.45%
11/28/2022,8960,"8,940.00","8,990.00","8,660.00",18.24M,6.54%
11/25/2022,8410,"8,400.00","8,410.00","8,300.00",20.45M,7.00%
11/24/2022,7860,"7,300.00","7,860.00","7,150.00",10.88M,6.94%
11/23/2022,7350,"7,680.00","7,980.00","7,350.00",13.13M,-5.77%
11/22/2022,7800,"7,850.00","8,290.00","7,760.00",21.85M,0.65%
11/21/2022,7750,"7,750.00","7,750.00","7,540.00",16.52M,6.90%
11/18/2022,7250,"7,250.00","7,250.00","7,030.00",23.76M,6.93%
11/17/2022,6780,"6,780.00","6,780.00","6,780.00",1.65M,6.94%
11/16/2022,6340,"5,930.00","6,340.00","5,640.00",10.99M,6.91%
11/15/2022,5930,"6,200.00","6,380.00","5,930.00",16.00M,-6.91%
11/14/2022,6370,"6,650.00","6,800.00","6,370.00",15.01M,-6.87%
11/11/2022,6840,"7,520.00","7,520.00","6,840.00",16.75M,-6.94%
11/10/2022,7350,"7,700.00","7,900.00","7,350.00",8.92M,-6.96%
11/09/2022,7900,"8,000.00","8,200.00","7,860.00",7.49M,1.28%
11/08/2022,7800,"7,450.00","7,870.00","7,410.00",9.59M,1.17%
11/07/2022,7710,"8,180.00","8,280.00","7,710.00",16.64M,-7.00%
11/04/2022,8290,"8,800.00","8,800.00","8,280.00",16.16M,-5.80%
11/03/2022,8800,"8,880.00","9,080.00","8,800.00",7.26M,-2.11%
11/02/2022,8990,"8,800.00","9,200.00","8,730.00",9.85M,2.63%
11/01/2022,8760,"8,830.00","8,940.00","8,620.00",7.15M,1.15%
10/31/2022,8660,"9,100.00","9,230.00","8,470.00",15.34M,-4.84%
10/28/2022,9100,"9,300.00","9,500.00","9,060.00",12.45M,-2.15%
10/27/2022,9300,"8,870.00","9,300.00","8,810.00",13.13M,6.90%
10/26/2022,8700,"9,040.00","9,130.00","8,640.00",8.41M,-3.65%
10/25/2022,9030,"8,850.00","9,250.00","8,510.00",13.65M,2.27%
10/24/2022,8830,"8,650.00","8,950.00","8,400.00",20.73M,3.88%
10/21/2022,8500,"9,060.00","9,390.00","8,450.00",20.20M,-6.08%
10/20/2022,9050,"9,500.00","9,500.00","8,920.00",15.25M,-5.14%
10/19/2022,9540,"9,740.00","9,940.00","9,340.00",10.02M,-2.45%
10/18/2022,9780,"9,700.00","9,940.00","9,470.00",11.04M,3.38%
10/17/2022,9460,"9,980.00","9,980.00","9,350.00",24.98M,-5.87%
10/14/2022,10050,"10,100.00","10,300.00","9,970.00",13.27M,1.52%
10/13/2022,9900,"9,980.00","10,050.00","9,610.00",16.25M,2.80%
10/12/2022,9630,"10,300.00","10,700.00","9,630.00",30.90M,-6.96%
10/11/2022,10350,"11,000.00","11,100.00","10,350.00",15.93M,-6.76%
10/10/2022,11100,"10,150.00","11,400.00","10,150.00",29.61M,3.26%
10/07/2022,10750,"10,750.00","10,950.00","10,750.00",10.66M,-6.93%
10/06/2022,11550,"12,250.00","12,300.00","11,550.00",34.39M,-6.85%
10/05/2022,12400,"12,200.00","12,600.00","12,050.00",15.19M,5.08%
10/04/2022,11800,"12,450.00","12,450.00","11,550.00",33.60M,-4.45%
10/03/2022,12350,"13,350.00","13,450.00","12,350.00",33.13M,-6.79%
09/30/2022,13250,"12,550.00","13,250.00","12,250.00",31.44M,6.85%
09/29/2022,12400,"12,750.00","12,850.00","12,350.00",21.69M,-1.20%
09/28/2022,12550,"13,400.00","13,500.00","12,550.00",45.68M,-6.69%
09/27/2022,13450,"13,750.00","14,100.00","13,450.00",22.12M,-1.82%
09/26/2022,13700,"13,500.00","13,700.00","13,050.00",40.96M,-1.44%
09/23/2022,13900,"14,000.00","14,600.00","13,900.00",38.86M,0.36%
09/22/2022,13850,"13,500.00","13,900.00","13,350.00",23.04M,1.47%
09/21/2022,13650,"13,700.00","13,900.00","13,650.00",10.40M,-1.44%
09/20/2022,13850,"14,000.00","14,100.00","13,650.00",12.00M,0.00%
09/19/2022,13850,"13,800.00","14,300.00","13,300.00",36.67M,1.84%
09/16/2022,13600,"13,500.00","14,150.00","13,500.00",32.67M,0.00%
09/15/2022,13600,"13,750.00","13,900.00","13,500.00",14.62M,-0.73%
09/14/2022,13700,"12,700.00","13,700.00","12,500.00",40.71M,6.61%
09/13/2022,12850,"12,800.00","12,900.00","12,650.00",10.51M,0.39%
09/12/2022,12800,"12,600.00","12,900.00","12,600.00",13.97M,3.23%
09/09/2022,12400,"11,950.00","12,400.00","11,700.00",17.68M,4.20%
09/08/2022,11900,"12,500.00","12,550.00","11,900.00",25.85M,-3.64%
09/07/2022,12350,"12,350.00","12,700.00","12,300.00",18.46M,-0.80%
09/06/2022,12450,"13,150.00","13,150.00","12,450.00",30.80M,-3.86%
09/05/2022,12950,"12,950.00","13,150.00","12,900.00",12.13M,0.00%
08/31/2022,12950,"12,950.00","13,300.00","12,850.00",19.53M,0.00%
08/30/2022,12950,"13,050.00","13,250.00","12,850.00",11.90M,-0.77%
08/29/2022,13050,"12,500.00","13,050.00","12,350.00",32.05M,2.35%
08/26/2022,12750,"12,850.00","13,100.00","12,550.00",19.53M,1.19%
08/25/2022,12600,"12,800.00","12,850.00","12,550.00",10.57M,-0.40%
08/24/2022,12650,"12,600.00","12,950.00","12,450.00",26.79M,2.43%
08/23/2022,12350,"12,300.00","12,600.00","12,250.00",17.27M,-0.40%
08/22/2022,12400,"11,800.00","12,450.00","11,750.00",31.27M,6.44%
08/19/2022,11650,"11,650.00","11,900.00","11,550.00",12.37M,0.00%
08/18/2022,11650,"11,800.00","11,950.00","11,550.00",21.61M,-2.10%
08/17/2022,11900,"12,300.00","12,500.00","11,650.00",27.71M,-3.25%
08/16/2022,12300,"12,350.00","12,650.00","12,150.00",17.74M,-0.40%
08/15/2022,12350,"12,200.00","12,600.00","12,100.00",26.72M,3.35%
08/12/2022,11950,"12,250.00","12,350.00","11,950.00",11.23M,-2.05%
08/11/2022,12200,"11,800.00","12,350.00","11,500.00",33.08M,4.27%
08/10/2022,11700,"11,950.00","12,200.00","11,700.00",22.02M,-2.90%
08/09/2022,12050,"11,700.00","12,150.00","11,700.00",15.50M,1.69%
08/08/2022,11850,"12,350.00","12,450.00","11,800.00",38.13M,-4.82%
08/05/2022,12450,"12,200.00","12,700.00","12,150.00",17.81M,0.81%
08/04/2022,12350,"12,300.00","12,600.00","12,150.00",16.26M,0.41%
08/03/2022,12300,"12,250.00","12,800.00","12,200.00",23.94M,1.65%
08/02/2022,12100,"11,400.00","12,100.00","11,250.00",43.32M,6.61%
08/01/2022,11350,"11,450.00","11,550.00","11,100.00",16.74M,1.79%
07/29/2022,11150,"11,000.00","11,550.00","11,000.00",17.27M,1.36%
07/28/2022,11000,"11,400.00","11,700.00","11,000.00",24.09M,-2.65%
07/27/2022,11300,"10,900.00","11,400.00","10,700.00",13.17M,2.73%
07/26/2022,11000,"11,400.00","11,450.00","10,950.00",15.32M,-3.51%
07/25/2022,11400,"10,800.00","11,400.00","10,600.00",17.75M,5.07%
07/22/2022,10850,"11,000.00","11,300.00","10,700.00",9.52M,-2.25%
07/21/2022,11100,"10,800.00","11,150.00","10,350.00",29.66M,2.30%
07/20/2022,10850,"11,900.00","11,900.00","10,850.00",47.05M,-6.87%
07/19/2022,11650,"11,750.00","12,150.00","11,500.00",23.73M,-0.43%
07/18/2022,11700,"11,400.00","11,800.00","11,300.00",19.94M,5.88%
07/15/2022,11050,"10,800.00","11,300.00","10,800.00",13.26M,1.38%
07/14/2022,10900,"10,850.00","11,400.00","10,450.00",23.60M,-0.91%
07/13/2022,11000,"10,600.00","11,200.00","10,600.00",22.35M,4.76%
07/12/2022,10500,"10,550.00","10,750.00","10,200.00",19.82M,2.44%
07/11/2022,10250,"9,720.00","10,250.00","9,650.00",25.38M,6.55%
07/08/2022,9620,"9,800.00","9,910.00","9,520.00",10.76M,-0.82%
07/07/2022,9700,"9,800.00","9,890.00","9,320.00",15.36M,0.52%
07/06/2022,9650,"9,300.00","10,050.00","9,300.00",29.14M,2.44%
07/05/2022,9420,"9,700.00","9,960.00","9,330.00",20.35M,-1.05%
07/04/2022,9520,"9,210.00","9,520.00","9,210.00",23.61M,6.97%
07/01/2022,8900,"8,300.00","8,900.00","8,220.00",23.58M,6.97%
06/30/2022,8320,"8,650.00","8,850.00","8,270.00",15.51M,-3.26%
06/29/2022,8600,"8,500.00","8,820.00","8,480.00",9.67M,-0.46%
06/28/2022,8640,"8,700.00","9,150.00","8,540.00",15.02M,0.00%
06/27/2022,8640,"8,150.00","8,640.00","8,010.00",18.98M,6.93%
06/24/2022,8080,"8,140.00","8,400.00","8,030.00",8.60M,-1.94%
06/23/2022,8240,"7,850.00","8,250.00","7,700.00",11.83M,3.00%
06/22/2022,8000,"8,190.00","8,190.00","7,910.00",11.79M,3.90%
06/21/2022,7700,"7,450.00","7,700.00","7,400.00",9.61M,6.94%
06/20/2022,7200,"7,020.00","7,430.00","6,700.00",14.64M,3.15%
06/17/2022,6980,"7,100.00","7,300.00","6,980.00",13.11M,-6.93%
06/16/2022,7500,"7,800.00","7,800.00","7,500.00",6.90M,-0.66%
06/15/2022,7550,"7,870.00","7,900.00","7,300.00",8.47M,-3.58%
06/14/2022,7830,"7,550.00","8,100.00","7,550.00",9.48M,2.76%
06/13/2022,7620,"7,700.00","7,880.00","7,620.00",17.58M,-6.96%
06/10/2022,8190,"8,460.00","8,500.00","8,180.00",10.92M,-4.32%
06/09/2022,8560,"8,800.00","8,800.00","8,550.00",5.31M,-2.17%
06/08/2022,8750,"8,500.00","8,870.00","8,500.00",7.40M,3.55%
06/07/2022,8450,"8,480.00","8,500.00","8,000.00",11.62M,-0.59%
06/06/2022,8500,"8,680.00","8,860.00","8,500.00",8.74M,-2.52%
06/03/2022,8720,"8,900.00","8,970.00","8,560.00",11.27M,-2.02%
06/02/2022,8900,"9,280.00","9,310.00","8,900.00",11.65M,-3.78%
06/01/2022,9250,"9,220.00","9,320.00","9,070.00",6.87M,0.33%
05/31/2022,9220,"9,340.00","9,540.00","9,160.00",9.36M,-1.50%
05/30/2022,9360,"9,500.00","9,500.00","9,310.00",6.73M,-0.53%
05/27/2022,9410,"9,280.00","9,570.00","9,160.00",13.70M,3.63%
05/26/2022,9080,"9,260.00","9,450.00","9,050.00",9.82M,-2.37%
05/25/2022,9300,"8,750.00","9,300.00","8,750.00",12.36M,6.65%
05/24/2022,8720,"8,840.00","8,840.00","8,300.00",10.73M,-1.02%
